# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370725,183,7,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370725,189,5,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370725,420,7,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370725,431,8,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370725,442,7,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370749,1,5,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370749,15,9,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370749,25,12,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370749,39,16,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370749,47,14,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370749,104,13,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370749,105,12,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370749,122,11,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370749,136,10,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370749,148,9,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370749,151,8,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370749,155,7,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370749,156,5,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370749,157,7,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370749,956,9,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370749,1017,10,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370749,1134,11,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370749,1285,12,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370749,1514,14,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370753,1,14,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370772,1,5,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,12,15,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,28,12,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,62,14,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,85,12,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,98,11,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,106,10,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,121,9,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,130,8,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,148,7,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,177,5,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,775,7,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,778,8,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,782,9,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,783,8,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,786,7,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,789,5,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,1060,7,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,1063,8,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,1069,9,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,1101,10,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370772,1227,11,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370774,1,11,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370774,83,12,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370775,1,12,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
370775,142,14,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370776,1,14,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370790,1,5,70324.00,HLT_PFJet60_v25/4,ONE,L1_ZeroBias/17581.00
